Kubernetes	Which of them is a Kubernetes Controller	    Both ReplicaSet and Deployment
Kubernetes	What is Ingress network and how does it work	 Ingress network is a collection of rules that acts as an entry point to the Kubernetes cluster. This allows inbound connections which can be configured to give services externally through reachable URLs load balance traffic or by offering name-based virtual hosting. So Ingress is an API object that manages external access to the services in a cluster usually by HTTP and is the most powerful way of exposing service.
Kubernetes	What is Container resource monitoring	 As for users it is really important to understand the performance of the application and resource utilization at all the different abstraction layer Kubernetes factored the management of the cluster by creating abstraction at different levels like container pods services and whole cluster. Now each level can be monitored and this is nothing but Container resource monitoring.
Kubernetes	Where Kubernetes cluster data is stored	 Etcd.
Kubernetes	What is Kubernetes?	    Kubernetes is an open-source container management tool which holds the responsibilities of container deployment
Kubernetes	How is Kubernetes related to Docker?	    It's a known fact that Docker provides the lifecycle management of containers and a Docker image builds the runtime containers. But
Kubernetes	What is Container Orchestration?	    Consider a scenario where you have 5-6 microservices for an application. Now
Kubernetes	What is the need for Container Orchestration?	    Consider you have 5-6 microservices for a single application performing various tasks
Kubernetes	How does Kubernetes simplify containerized Deployment?	    As a typical application would have a cluster of containers running across multiple hosts
Kubernetes	What do you know about clusters in Kubernetes?	    The fundamental behind Kubernetes is that we can enforce the desired state management
Kubernetes	What is Google Container Engine?	    Google Container Engine (GKE) is an open source management platform for Docker containers and the clusters. This Kubernetes based engine supports only those clusters which run within the Google's public cloud services.
Kubernetes	What is Heapster?	    Heapster is a cluster-wide aggregator of data provided by Kubelet running on each node. This container management tool is supported natively on Kubernetes cluster and runs as a pod
Kubernetes	What is Minikube?	    Minikube is a tool that makes it easy to run Kubernetes locally. This runs a single-node Kubernetes cluster inside a virtual machine.
Kubernetes	What is Kubectl?	    Kubectl is the platform using which you can pass commands to the cluster. So
Kubernetes	What is Kubelet?	    This is an agent service which runs on each node and enables the slave to communicate with the master. So
Kubernetes	What are the different components of Kubernetes Architecture?	    The Kubernetes Architecture has mainly 2 components – the master node and the worker node. As you can see in the below diagram
Kubernetes	What do you understand by Kube-proxy?	    Kube-proxy can run on each and every node and can do simple TCP/UDP packet forwarding across backend network service. So basically
Kubernetes	Can you brief on the working of the master node in Kubernetes?	    Kubernetes master controls the nodes and inside the nodes the containers are present. Now
Kubernetes	What is the role of kube-apiserver and kube-scheduler?	    The kube – apiserver follows the scale-out architecture and
Kubernetes	Can you brief about the Kubernetes controller manager?	    Multiple controller processes run on the master node but are compiled together to run as a single process which is the Kubernetes Controller Manager. So
Kubernetes	What is ETCD?	    Etcd is written in Go programming language and is a distributed key-value store used for coordinating between distributed work. So
Kubernetes	What do you understand by load balancer in Kubernetes?	    A load balancer is one of the most common and standard ways of exposing service. There are two types of load balancer used based on the working environment i.e. either the Internal Load Balancer or the External Load Balancer. The Internal Load Balancer automatically balances load and allocates the pods with the required configuration whereas the External Load Balancer directs the traffic from the external load to the backend pods.
Kubernetes	What is Ingress network	 and how does it work?
Kubernetes	What do you understand by Cloud controller manager?	    The Cloud Controller Manager is responsible for persistent storage
Kubernetes	What is Container resource monitoring?	    As for users
Kubernetes	What is the difference between a replica set and replication controller?	    Replica Set and Replication Controller do almost the same thing. Both of them ensure that a specified number of pod replicas are running at any given time. The difference comes with the usage of selectors to replicate pods. Replica Set use Set-Based selectors while replication controllers use Equity-Based selectors.
Kubernetes	What is a Headless Service?	    Headless Service is similar to that of a ‘Normal' services but does not have a Cluster IP. This service enables you to directly reach the pods without the need of accessing it through a proxy.
Kubernetes	What are federated clusters?	    Multiple Kubernetes clusters can be managed as a single cluster with the help of federated clusters. So
Kubernetes	What are minions in Kubernetes cluster?	    They are the work-horse / worker node of the cluster.
Kubernetes	Kubernetes cluster data is stored in which of the following?	    Etcd.
Kubernetes	Which of them is a Kubernetes Controller?	    Both ReplicaSet and Deployment.
Agile Central	How can I create my agile central account	 Let me do it for you! Give me a second.
Agile Central	I can't login to Agile Central. Can you help	 Oh oh! Your password is expired. Can you follow this link to do a reset? http://some-link
Agile Central	How to create a new user story	 Open the Release Backlog or Iteration in which you need to create user story. Now click on the 'Add User Story' button and fill in necessary information. Finally click 'Ok'. Tada!! Your user story is created. :-)
Agile Central	How to estimate a user story	 Starting from 1 following Fibonacci series (1 2 3 5 8 13....) you can choose a number based on your work load
Agile Central	What is the minimum and maximum estimation I can provide	 Always keep 1 as a minimum story point. Maximum can be any Fibonacci number.
Agile Central	How to decide when story points are different	 Let the colleagues estimated minimum and maximum discuss and come to a conclusion. :-)
Agile Central	How to create a task	 Open the user story you want to estimate. Click on Add new task button and fill in the information. Now click on Ok. Tada!! Your task is created.
Agile Central	How to create and assign a task to my colleague	 Open the task you want to reassign to your colleague. Now click on the current assignee name choose your colleague name from list. And it is assigned to your colleague now :-)
Agile Central	How to estimate a task	 A task can estimated on a hourly basis.
Agile Central	I can't see my name under my team name in agile central. How to get it updated	 I can do it for you. Can you provide your team name?
Agile Central	Name of a colleague is missing proposed list of names. Why	 I can check that for you. What is your colleague's user id?
Agile Central	How to assign a user story to another team	 Open the user story you want to assign to different team. Choose the responsible team in Team dropdown. Click Ok. Its done!! :-)
Agile Central	How to move a user story to another iteration	 Open the user story you want to move to iteration. Choose the responsible iteration in Iteration dropdown. Click Ok. Its done!! :-)
Agile Central	How to create a custom view of my team's tasks	 Click Add view button under Plan section on top left. Now choose the view and customize as you wish. Once it is doneclick Create button :-)
Agile Central	How to split a partially completed user story	 Open the user story and click on 3 vertical dots at end of the description. Click on Split. Now choose new iteration in the popup and click Split button. Its done!! :-)
Agile Central	Is there a link between tasks estimation user story estimation	 Not directly. Butefforts of tasks can not beyond the user story points (1 SP ~ 1.3 MD)
Agile Central	Are there any graphical representations available to track iterations	 Yesclick on Views under Track section on your top left. Click on New view to create a new one. Or click on previously created view from available view names.
Agile Central	How can I mark my task as completed	 Change the property Progress from In Progress to Completed
Agile Central	Can I reopen a closed task	 Change the property Progress from Completed to In Progress/Defined
Agile Central	Can I reopen a closed user story	 Yesyou can. But keep in mind that it affects your team velocity and story burn down rate on your plan. :-)
Agile Central	Do you have a guide for agile central	 Yeshere it is: http://some-link
Agile Central	How to create a filter in my task board	 Click Add Filter button on your task board. Choose the property in the left and provide proper value in the right.
Agile Central	How to search for a user story	 Click on the Search icon on top right enter user story number and hit Enter
Agile Central	How to search for a feature	 Click on the Search icon on top right enter feature number and hit Enter
Agile Central	How to link a user story to a feature	 Open the user story and choose appropriate feature under Feature dropdown. Click Save button to save the changes
Agile Central	How to create a feature	 Goto Features under Plan and click on Add new feature button. Fill in the form and click Create. Done :-)
Agile Central	Can everyone create features and user stories	 Nofeature is restricted from everyone only a EPIC owner can create it. But it is possible for everyone to create a new user story
Agile Central	Can I link a user story to more than one feature	 Nostrictly one user story should be linked to only one feature
Agile Central	How to add my photo in my user profile	 Open your profile. Click on Add photo button now choose your photo file and click ok to get it uploaded
Agile Central	How to create a tag	 Goto Tags under Track. Now click on Add Tag button and provide a name of the tag. Click Ok to complete action
Agile Central	Can I add more than one tag to a user story	 Yesyou can!
Agile Central	How can I add a tag to a user story	 Open the user story. Under Tags labelstart typing our tag name. Choose the appropriate tag from suggestions. Click Save to complete the action
Agile Central	I'm unable to create a user story in Agile Central 	Oh no ! That's not good ! Can you provide me the user Id
UrbanCode	What kind of environment do I need to run UrbanCode Velocity	High availability UrbanCode Velocity installs are built in through the use of a container platform It runs on any Kubernetes cluster in a local data center or public cloud We recommend a minimum of three VMs with 8 GB RAM for the Kubernetes master and two workers Additional VMs increase scale
UrbanCode	Do you have a sponsor user program How can customers join	Yes There is a sponsor users program where customers can work with our design and development teams to help shape the product It also provides participating customers with an inside an inside look into the product s evolution
UrbanCode	What deployment tools does UrbanCode Velocity integrate with	You can use UrbanCode Velocity to manage your deployments from Jenkins or UrbanCode Deploy
UrbanCode	Can I use UrbanCode Deploy to automate the deployment of containers	Yes IBM UrbanCode  Deploy can manage containers
UrbanCode	Is UrbanCode Deploy available as a software-as-a-service offering	Yes UrbanCode Deploy on Cloud is an SaaS solution with UrbanCode Deploy as its foundation UrbanCode Deploy is a best-in-class application-release automation solution that makes deploying applications predictable repeatable and auditable
UrbanCode	How does UrbanCode Deploy integrate with plug-ins	You can integrate IBM UrbanCode Deploy into your delivery pipeline and avoid restructuring your toolchain with over 130 plug-ins for development testing infrastructure and cloud   such as the Jenkins Pipeline and VMware vRealize Automation plug-ins
UrbanCode	How does UrbanCode Deploy handle complex application deployments	UrbanCode Deploy can enable you to create models of the deployment process with a graphical process editor replacing manual steps and nonstandard scripts No programming is required You can create processes of any complexity assign them to deployment environments and execute them more reliably
UrbanCode	For provisioning cloud images and deploying applications how does the IBM UrbanCode Blueprint Designer work	You can deploy to any platform   mainframe data center cloud or virtualized environments   and deploy containers with control and visibility Manage and participate in your deployment process from anywhere with the UrbanCode mobile iOS app
UrbanCode	What safeguards are in UrbanCode Deploy that help ensure quality	You can store different configuration settings for each target and enable configuration-only or traditional code-and-configuration deployments while reusing the same application process across multiple environments
UrbanCode	Does UrbanCode Deploy natively deploy applications to IBM z/OS 	Yes A DevOps transformation includes enhancing z/OS for development practices Mobile applications make hundreds of millions of IBM z Systems  back-end calls every day   for example calls to COBOL and PL/1 The mainframe must be part of the modern development and operations practices
UrbanCode	How do I discover deploy and manage IBM WebSphere  Application Server configurations	UrbanCode Deploy detects WebSphere Application Server automatically and creates corresponding resources on the server You can import WebSphere Application Server cell and cluster configurations and generate a template that is stored and promoted across environments
UrbanCode	How do I know who deployed what and where and when it was deployed	UrbanCode Deploy provides a customizable permission system for your users and a more secure transport of your deployment artifacts You can track user activity (who what where and when) with control and audit capabilities that build a full history of an application deployment
UrbanCode	What is the difference between the UrbanCode Velocity Standard and Community editions	The Community Edition is a free download that enables you to create release reports using data from UrbanCode Deploy The Standard Edition is a paid product that enables you to do everything you can do with the Community Edition plus more complex release management and pipeline deployment setup
UrbanCode	Is UrbanCode Velocity a deployment automation tool	No UrbanCode Deploy provides deployment automation UrbanCode Velocity provides coordination across continuous delivery pipelines from one or more tools so it can coordinate across multiple Jenkins pipelines UrbanCode Deploy applications or both
UrbanCode	How is UrbanCode Velocity installed	UrbanCode Velocity has been containerized and provides a Helm chart for installation into a Kubernetes cluster in addition to instructions for deploying as a Docker Compose application
UrbanCode	How does UrbanCode Velocity help improve team performance	UrbanCode Velocity provides reports showing the time required to get a new build into production The reports highlight bottlenecks by identifying which environments the build spent time in slowing delivery to production This can help teams address those bottlenecks to speed delivery
UrbanCode	What information is provided by the audit reports	The audit reports include the name of the deployed application the components deployed the application version the component versions
UrbanCode	What kind of environment do I need to run UrbanCode Velocity?	High availability UrbanCode Velocity installs are built in through the use of a container platform. It runs on any Kubernetes cluster in a local data center or public cloud. We recommend a minimum of three VMs with 8 GB RAM for the Kubernetes master and two workers. Additional VMs increase scale.
UrbanCode	Do you have a sponsor user program? How can customers join?	Yes. There is a sponsor users program where customers can work with our design and development teams to help shape the product. It also provides participating customers with an inside an inside look into the products evolution.
UrbanCode	What deployment tools does UrbanCode Velocity integrate with?	You can use UrbanCode Velocity to manage your deployments from Jenkins or UrbanCode Deploy.
UrbanCode	Can I use UrbanCode Deploy to automate the deployment of containers?	Yes. IBM UrbanCode Deploy can manage containers.
UrbanCode	Is UrbanCode Deploy available as a software-as-a-service offering?	Yes. UrbanCode Deploy on Cloud is an SaaS solution with UrbanCode Deploy as its foundation. UrbanCode Deploy is a best-in-class application-release automation solution that makes deploying applications predictable: repeatable and auditable.
UrbanCode	How does UrbanCode Deploy integrate with plug-ins?	You can integrate IBM UrbanCode Deploy into your delivery pipeline and avoid restructuring your toolchain with over 130 plug-ins for development: testing: infrastructure and cloud  such as the Jenkins Pipeline and VMware vRealize Automation plug-ins.
UrbanCode	How does UrbanCode Deploy handle complex application deployments?	UrbanCode Deploy can enable you to create models of the deployment process with a graphical process editor: replacing manual steps and nonstandard scripts. No programming is required. You can create processes of any complexity: assign them to deployment environments and execute them more reliably.
UrbanCode	For provisioning cloud images and deploying applications: how does the IBM UrbanCode Blueprint Designer work?	You can deploy to any platform  mainframe: data center: cloud or virtualized environments  and deploy containers with control and visibility. Manage and participate in your deployment process from anywhere with the UrbanCode mobile iOS app.
UrbanCode	What safeguards are in UrbanCode Deploy that help ensure quality?	You can store different configuration settings for each target and enable configuration-only or traditional code-and-configuration deployments: while reusing the same application process across multiple environments.
UrbanCode	Does UrbanCode Deploy natively deploy applications to IBM z/OS?	Yes. A DevOps transformation includes enhancing z/OS for development practices. Mobile applications make hundreds of millions of IBM z Systems back-end calls every day  for example: calls to COBOL and PL/1. The mainframe must be part of the modern development and operations practices.
